"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","CPI","TOT","AGRWTH","Q","2016-Q3",1.296296,
"AUS","CPI","TOT","AGRWTH","Q","2016-Q4",1.476015,
"AUS","CPI","TOT","AGRWTH","Q","2017-Q1",2.125693,
"AUS","CPI","TOT","AGRWTH","Q","2017-Q2",1.933702,
"AUS","CPI","TOT","AGRWTH","Q","2017-Q3",1.828154,
"AUS","CPI","TOT","AGRWTH","Q","2017-Q4",1.909091,
"AUS","CPI","TOT","AGRWTH","Q","2018-Q1",1.900452,
"AUS","CPI","TOT","AGRWTH","Q","2018-Q2",2.077688,
"AUS","CPI","TOT","AGRWTH","Q","2018-Q3",1.885099,
"AUS","CPI","TOT","AGRWTH","Q","2018-Q4",1.784121,
"AUS","CPI","TOT","AGRWTH","Q","2019-Q1",1.332149,
"AUS","CPI","TOT","AGRWTH","Q","2019-Q2",1.59292,
"AUS","CPI","TOT","AGRWTH","Q","2019-Q3",1.674009,
"AUS","CPI","TOT","AGRWTH","Q","2019-Q4",1.840491,
"AUS","CPI","TOT","AGRWTH","Q","2020-Q1",2.191061,
"AUS","CPI","TOT","AGRWTH","Q","2020-Q2",-0.3484321,
"AUS","CPI","TOT","AGRWTH","Q","2020-Q3",0.6932409,
"AUS","CPI","TOT","AGRWTH","Q","2020-Q4",0.8605852,
"AUS","CPI","TOT","AGRWTH","Q","2021-Q1",1.114923,
"AUS","CPI","TOT","AGRWTH","Q","2021-Q2",3.846154,
"AUS","CPI","TOT","AGRWTH","Q","2021-Q3",3.012048,
"AUS","CPI","TOT","AGRWTH","Q","2021-Q4",3.498293,
"AUS","CPI","TOT","AGRWTH","Q","2022-Q1",5.089058,
"AUT","CPI","TOT","AGRWTH","Q","2016-Q3",0.6993007,
"AUT","CPI","TOT","AGRWTH","Q","2016-Q4",1.328021,
"AUT","CPI","TOT","AGRWTH","Q","2017-Q1",2.030626,
"AUT","CPI","TOT","AGRWTH","Q","2017-Q2",1.948481,
"AUT","CPI","TOT","AGRWTH","Q","2017-Q3",2.149471,
"AUT","CPI","TOT","AGRWTH","Q","2017-Q4",2.195282,
"AUT","CPI","TOT","AGRWTH","Q","2018-Q1",1.794454,
"AUT","CPI","TOT","AGRWTH","Q","2018-Q2",1.943635,
"AUT","CPI","TOT","AGRWTH","Q","2018-Q3",2.136614,
"AUT","CPI","TOT","AGRWTH","Q","2018-Q4",2.116063,
"AUT","CPI","TOT","AGRWTH","Q","2019-Q1",1.730769,
"AUT","CPI","TOT","AGRWTH","Q","2019-Q2",1.684144,
"AUT","CPI","TOT","AGRWTH","Q","2019-Q3",1.394612,
"AUT","CPI","TOT","AGRWTH","Q","2019-Q4",1.318681,
"AUT","CPI","TOT","AGRWTH","Q","2020-Q1",1.871677,
"AUT","CPI","TOT","AGRWTH","Q","2020-Q2",1.04397,
"AUT","CPI","TOT","AGRWTH","Q","2020-Q3",1.413601,
"AUT","CPI","TOT","AGRWTH","Q","2020-Q4",1.203881,
"AUT","CPI","TOT","AGRWTH","Q","2021-Q1",1.337793,
"AUT","CPI","TOT","AGRWTH","Q","2021-Q2",2.508361,
"AUT","CPI","TOT","AGRWTH","Q","2021-Q3",3.133333,
"AUT","CPI","TOT","AGRWTH","Q","2021-Q4",4.072848,
"AUT","CPI","TOT","AGRWTH","Q","2022-Q1",5.841584,
"BEL","CPI","TOT","AGRWTH","Q","2016-Q3",2.100646,
"BEL","CPI","TOT","AGRWTH","Q","2016-Q4",1.871368,
"BEL","CPI","TOT","AGRWTH","Q","2017-Q1",2.632353,
"BEL","CPI","TOT","AGRWTH","Q","2017-Q2",1.912498,
"BEL","CPI","TOT","AGRWTH","Q","2017-Q3",1.895934,
"BEL","CPI","TOT","AGRWTH","Q","2017-Q4",2.069032,
"BEL","CPI","TOT","AGRWTH","Q","2018-Q1",1.526158,
"BEL","CPI","TOT","AGRWTH","Q","2018-Q2",1.806751,
"BEL","CPI","TOT","AGRWTH","Q","2018-Q3",2.253709,
"BEL","CPI","TOT","AGRWTH","Q","2018-Q4",2.620694,
"BEL","CPI","TOT","AGRWTH","Q","2019-Q1",2.162247,
"BEL","CPI","TOT","AGRWTH","Q","2019-Q2",1.899445,
"BEL","CPI","TOT","AGRWTH","Q","2019-Q3",1.162466,
"BEL","CPI","TOT","AGRWTH","Q","2019-Q4",0.5415218,
"BEL","CPI","TOT","AGRWTH","Q","2020-Q1",1.041347,
"BEL","CPI","TOT","AGRWTH","Q","2020-Q2",0.5478865,
"BEL","CPI","TOT","AGRWTH","Q","2020-Q3",0.8181651,
"BEL","CPI","TOT","AGRWTH","Q","2020-Q4",0.5569667,
"BEL","CPI","TOT","AGRWTH","Q","2021-Q1",0.5350683,
"BEL","CPI","TOT","AGRWTH","Q","2021-Q2",1.439878,
"BEL","CPI","TOT","AGRWTH","Q","2021-Q3",2.619981,
"BEL","CPI","TOT","AGRWTH","Q","2021-Q4",5.167534,
"BEL","CPI","TOT","AGRWTH","Q","2022-Q1",7.980284,
"CAN","CPI","TOT","AGRWTH","Q","2016-Q3",1.231333,
"CAN","CPI","TOT","AGRWTH","Q","2016-Q4",1.391807,
"CAN","CPI","TOT","AGRWTH","Q","2017-Q1",1.911996,
"CAN","CPI","TOT","AGRWTH","Q","2017-Q2",1.320559,
"CAN","CPI","TOT","AGRWTH","Q","2017-Q3",1.371636,
"CAN","CPI","TOT","AGRWTH","Q","2017-Q4",1.787102,
"CAN","CPI","TOT","AGRWTH","Q","2018-Q1",2.056027,
"CAN","CPI","TOT","AGRWTH","Q","2018-Q2",2.300025,
"CAN","CPI","TOT","AGRWTH","Q","2018-Q3",2.680623,
"CAN","CPI","TOT","AGRWTH","Q","2018-Q4",2.035623,
"CAN","CPI","TOT","AGRWTH","Q","2019-Q1",1.611685,
"CAN","CPI","TOT","AGRWTH","Q","2019-Q2",2.148389,
"CAN","CPI","TOT","AGRWTH","Q","2019-Q3",1.939334,
"CAN","CPI","TOT","AGRWTH","Q","2019-Q4",2.094763,
"CAN","CPI","TOT","AGRWTH","Q","2020-Q1",1.80917,
"CAN","CPI","TOT","AGRWTH","Q","2020-Q2",0.02445586,
"CAN","CPI","TOT","AGRWTH","Q","2020-Q3",0.2682927,
"CAN","CPI","TOT","AGRWTH","Q","2020-Q4",0.7816316,
"CAN","CPI","TOT","AGRWTH","Q","2021-Q1",1.436222,
"CAN","CPI","TOT","AGRWTH","Q","2021-Q2",3.349633,
"CAN","CPI","TOT","AGRWTH","Q","2021-Q3",4.062272,
"CAN","CPI","TOT","AGRWTH","Q","2021-Q4",4.726127,
"CAN","CPI","TOT","AGRWTH","Q","2022-Q1",5.831533,
"CZE","CPI","TOT","AGRWTH","Q","2016-Q3",0.5322688,
"CZE","CPI","TOT","AGRWTH","Q","2016-Q4",1.47108,
"CZE","CPI","TOT","AGRWTH","Q","2017-Q1",2.430093,
"CZE","CPI","TOT","AGRWTH","Q","2017-Q2",2.220013,
"CZE","CPI","TOT","AGRWTH","Q","2017-Q3",2.547982,
"CZE","CPI","TOT","AGRWTH","Q","2017-Q4",2.602965,
"CZE","CPI","TOT","AGRWTH","Q","2018-Q1",1.852454,
"CZE","CPI","TOT","AGRWTH","Q","2018-Q2",2.269044,
"CZE","CPI","TOT","AGRWTH","Q","2018-Q3",2.387867,
"CZE","CPI","TOT","AGRWTH","Q","2018-Q4",2.087348,
"CZE","CPI","TOT","AGRWTH","Q","2019-Q1",2.712189,
"CZE","CPI","TOT","AGRWTH","Q","2019-Q2",2.820919,
"CZE","CPI","TOT","AGRWTH","Q","2019-Q3",2.836432,
"CZE","CPI","TOT","AGRWTH","Q","2019-Q4",3.019818,
"CZE","CPI","TOT","AGRWTH","Q","2020-Q1",3.603604,
"CZE","CPI","TOT","AGRWTH","Q","2020-Q2",3.11344,
"CZE","CPI","TOT","AGRWTH","Q","2020-Q3",3.309838,
"CZE","CPI","TOT","AGRWTH","Q","2020-Q4",2.625954,
"CZE","CPI","TOT","AGRWTH","Q","2021-Q1",2.188905,
"CZE","CPI","TOT","AGRWTH","Q","2021-Q2",2.899851,
"CZE","CPI","TOT","AGRWTH","Q","2021-Q3",4.123405,
"CZE","CPI","TOT","AGRWTH","Q","2021-Q4",6.129128,
"CZE","CPI","TOT","AGRWTH","Q","2022-Q1",11.23826,
"DNK","CPI","TOT","AGRWTH","Q","2016-Q3",0.1664447,
"DNK","CPI","TOT","AGRWTH","Q","2016-Q4",0.4002669,
"DNK","CPI","TOT","AGRWTH","Q","2017-Q1",0.9676343,
"DNK","CPI","TOT","AGRWTH","Q","2017-Q2",0.8294625,
"DNK","CPI","TOT","AGRWTH","Q","2017-Q3",1.528747,
"DNK","CPI","TOT","AGRWTH","Q","2017-Q4",1.262458,
"DNK","CPI","TOT","AGRWTH","Q","2018-Q1",0.5948447,
"DNK","CPI","TOT","AGRWTH","Q","2018-Q2",0.9871668,
"DNK","CPI","TOT","AGRWTH","Q","2018-Q3",0.883797,
"DNK","CPI","TOT","AGRWTH","Q","2018-Q4",0.7874016,
"DNK","CPI","TOT","AGRWTH","Q","2019-Q1",1.182654,
"DNK","CPI","TOT","AGRWTH","Q","2019-Q2",0.7494298,
"DNK","CPI","TOT","AGRWTH","Q","2019-Q3",0.421804,
"DNK","CPI","TOT","AGRWTH","Q","2019-Q4",0.6835938,
"DNK","CPI","TOT","AGRWTH","Q","2020-Q1",0.6168831,
"DNK","CPI","TOT","AGRWTH","Q","2020-Q2",0.09702458,
"DNK","CPI","TOT","AGRWTH","Q","2020-Q3",0.5169628,
"DNK","CPI","TOT","AGRWTH","Q","2020-Q4",0.452635,
"DNK","CPI","TOT","AGRWTH","Q","2021-Q1",0.7099064,
"DNK","CPI","TOT","AGRWTH","Q","2021-Q2",1.647819,
"DNK","CPI","TOT","AGRWTH","Q","2021-Q3",1.896496,
"DNK","CPI","TOT","AGRWTH","Q","2021-Q4",3.154168,
"DNK","CPI","TOT","AGRWTH","Q","2022-Q1",4.838193,
"FIN","CPI","TOT","AGRWTH","Q","2016-Q3",0.4334345,
"FIN","CPI","TOT","AGRWTH","Q","2016-Q4",0.7157362,
"FIN","CPI","TOT","AGRWTH","Q","2017-Q1",0.9654251,
"FIN","CPI","TOT","AGRWTH","Q","2017-Q2",0.7705081,
"FIN","CPI","TOT","AGRWTH","Q","2017-Q3",0.6805431,
"FIN","CPI","TOT","AGRWTH","Q","2017-Q4",0.6015733,
"FIN","CPI","TOT","AGRWTH","Q","2018-Q1",0.7345156,
"FIN","CPI","TOT","AGRWTH","Q","2018-Q2",0.9788412,
"FIN","CPI","TOT","AGRWTH","Q","2018-Q3",1.295832,
"FIN","CPI","TOT","AGRWTH","Q","2018-Q4",1.32409,
"FIN","CPI","TOT","AGRWTH","Q","2019-Q1",1.156145,
"FIN","CPI","TOT","AGRWTH","Q","2019-Q2",1.217403,
"FIN","CPI","TOT","AGRWTH","Q","2019-Q3",0.9472348,
"FIN","CPI","TOT","AGRWTH","Q","2019-Q4",0.7782354,
"FIN","CPI","TOT","AGRWTH","Q","2020-Q1",0.811741,
"FIN","CPI","TOT","AGRWTH","Q","2020-Q2",-0.1741261,
"FIN","CPI","TOT","AGRWTH","Q","2020-Q3",0.3192313,
"FIN","CPI","TOT","AGRWTH","Q","2020-Q4",0.2091444,
"FIN","CPI","TOT","AGRWTH","Q","2021-Q1",1.046766,
"FIN","CPI","TOT","AGRWTH","Q","2021-Q2",2.086698,
"FIN","CPI","TOT","AGRWTH","Q","2021-Q3",2.201794,
"FIN","CPI","TOT","AGRWTH","Q","2021-Q4",3.438865,
"FIN","CPI","TOT","AGRWTH","Q","2022-Q1",4.902305,
"FRA","CPI","TOT","AGRWTH","Q","2016-Q3",0.2796924,
"FRA","CPI","TOT","AGRWTH","Q","2016-Q4",0.5002168,
"FRA","CPI","TOT","AGRWTH","Q","2017-Q1",1.23312,
"FRA","CPI","TOT","AGRWTH","Q","2017-Q2",0.8863953,
"FRA","CPI","TOT","AGRWTH","Q","2017-Q3",0.8699406,
"FRA","CPI","TOT","AGRWTH","Q","2017-Q4",1.141454,
"FRA","CPI","TOT","AGRWTH","Q","2018-Q1",1.360432,
"FRA","CPI","TOT","AGRWTH","Q","2018-Q2",1.895423,
"FRA","CPI","TOT","AGRWTH","Q","2018-Q3",2.248264,
"FRA","CPI","TOT","AGRWTH","Q","2018-Q4",1.896263,
"FRA","CPI","TOT","AGRWTH","Q","2019-Q1",1.221344,
"FRA","CPI","TOT","AGRWTH","Q","2019-Q2",1.12385,
"FRA","CPI","TOT","AGRWTH","Q","2019-Q3",1.004443,
"FRA","CPI","TOT","AGRWTH","Q","2019-Q4",1.085032,
"FRA","CPI","TOT","AGRWTH","Q","2020-Q1",1.193702,
"FRA","CPI","TOT","AGRWTH","Q","2020-Q2",0.2970012,
"FRA","CPI","TOT","AGRWTH","Q","2020-Q3",0.3474214,
"FRA","CPI","TOT","AGRWTH","Q","2020-Q4",0.07644286,
"FRA","CPI","TOT","AGRWTH","Q","2021-Q1",0.7428426,
"FRA","CPI","TOT","AGRWTH","Q","2021-Q2",1.381902,
"FRA","CPI","TOT","AGRWTH","Q","2021-Q3",1.72474,
"FRA","CPI","TOT","AGRWTH","Q","2021-Q4",2.718014,
"FRA","CPI","TOT","AGRWTH","Q","2022-Q1",3.658344,
"DEU","CPI","TOT","AGRWTH","Q","2016-Q3",0.4973475,
"DEU","CPI","TOT","AGRWTH","Q","2016-Q4",1.034023,
"DEU","CPI","TOT","AGRWTH","Q","2017-Q1",1.642642,
"DEU","CPI","TOT","AGRWTH","Q","2017-Q2",1.426676,
"DEU","CPI","TOT","AGRWTH","Q","2017-Q3",1.550643,
"DEU","CPI","TOT","AGRWTH","Q","2017-Q4",1.41961,
"DEU","CPI","TOT","AGRWTH","Q","2018-Q1",1.319261,
"DEU","CPI","TOT","AGRWTH","Q","2018-Q2",1.733726,
"DEU","CPI","TOT","AGRWTH","Q","2018-Q3",1.884341,
"DEU","CPI","TOT","AGRWTH","Q","2018-Q4",1.985677,
"DEU","CPI","TOT","AGRWTH","Q","2019-Q1",1.367188,
"DEU","CPI","TOT","AGRWTH","Q","2019-Q2",1.70418,
"DEU","CPI","TOT","AGRWTH","Q","2019-Q3",1.466837,
"DEU","CPI","TOT","AGRWTH","Q","2019-Q4",1.244813,
"DEU","CPI","TOT","AGRWTH","Q","2020-Q1",1.637765,
"DEU","CPI","TOT","AGRWTH","Q","2020-Q2",0.7587733,
"DEU","CPI","TOT","AGRWTH","Q","2020-Q3",-0.09428032,
"DEU","CPI","TOT","AGRWTH","Q","2020-Q4",-0.2522068,
"DEU","CPI","TOT","AGRWTH","Q","2021-Q1",1.35861,
"DEU","CPI","TOT","AGRWTH","Q","2021-Q2",2.290555,
"DEU","CPI","TOT","AGRWTH","Q","2021-Q3",3.900598,
"DEU","CPI","TOT","AGRWTH","Q","2021-Q4",5.025284,
"DEU","CPI","TOT","AGRWTH","Q","2022-Q1",5.766833,
"GRC","CPI","TOT","AGRWTH","Q","2016-Q3",-0.9870059,
"GRC","CPI","TOT","AGRWTH","Q","2016-Q4",-0.44929,
"GRC","CPI","TOT","AGRWTH","Q","2017-Q1",1.403455,
"GRC","CPI","TOT","AGRWTH","Q","2017-Q2",1.283432,
"GRC","CPI","TOT","AGRWTH","Q","2017-Q3",0.9657387,
"GRC","CPI","TOT","AGRWTH","Q","2017-Q4",0.8353019,
"GRC","CPI","TOT","AGRWTH","Q","2018-Q1",-0.1172751,
"GRC","CPI","TOT","AGRWTH","Q","2018-Q2",0.5376068,
"GRC","CPI","TOT","AGRWTH","Q","2018-Q3",0.9713805,
"GRC","CPI","TOT","AGRWTH","Q","2018-Q4",1.10688,
"GRC","CPI","TOT","AGRWTH","Q","2019-Q1",0.6687329,
"GRC","CPI","TOT","AGRWTH","Q","2019-Q2",0.3220204,
"GRC","CPI","TOT","AGRWTH","Q","2019-Q3",-0.06599567,
"GRC","CPI","TOT","AGRWTH","Q","2019-Q4",0.09317476,
"GRC","CPI","TOT","AGRWTH","Q","2020-Q1",0.3604815,
"GRC","CPI","TOT","AGRWTH","Q","2020-Q2",-1.38277,
"GRC","CPI","TOT","AGRWTH","Q","2020-Q3",-1.9002,
"GRC","CPI","TOT","AGRWTH","Q","2020-Q4",-2.051077,
"GRC","CPI","TOT","AGRWTH","Q","2021-Q1",-1.623779,
"GRC","CPI","TOT","AGRWTH","Q","2021-Q2",0.2910405,
"GRC","CPI","TOT","AGRWTH","Q","2021-Q3",1.815497,
"GRC","CPI","TOT","AGRWTH","Q","2021-Q4",4.448262,
"GRC","CPI","TOT","AGRWTH","Q","2022-Q1",7.444375,
"HUN","CPI","TOT","AGRWTH","Q","2016-Q3",0.0491763,
"HUN","CPI","TOT","AGRWTH","Q","2016-Q4",1.234873,
"HUN","CPI","TOT","AGRWTH","Q","2017-Q1",2.604167,
"HUN","CPI","TOT","AGRWTH","Q","2017-Q2",2.080471,
"HUN","CPI","TOT","AGRWTH","Q","2017-Q3",2.418285,
"HUN","CPI","TOT","AGRWTH","Q","2017-Q4",2.293242,
"HUN","CPI","TOT","AGRWTH","Q","2018-Q1",1.982113,
"HUN","CPI","TOT","AGRWTH","Q","2018-Q2",2.720631,
"HUN","CPI","TOT","AGRWTH","Q","2018-Q3",3.445794,
"HUN","CPI","TOT","AGRWTH","Q","2018-Q4",3.243501,
"HUN","CPI","TOT","AGRWTH","Q","2019-Q1",3.152406,
"HUN","CPI","TOT","AGRWTH","Q","2019-Q2",3.743566,
"HUN","CPI","TOT","AGRWTH","Q","2019-Q3",3.061934,
"HUN","CPI","TOT","AGRWTH","Q","2019-Q4",3.395703,
"HUN","CPI","TOT","AGRWTH","Q","2020-Q1",4.319853,
"HUN","CPI","TOT","AGRWTH","Q","2020-Q2",2.48083,
"HUN","CPI","TOT","AGRWTH","Q","2020-Q3",3.713707,
"HUN","CPI","TOT","AGRWTH","Q","2020-Q4",2.815013,
"HUN","CPI","TOT","AGRWTH","Q","2021-Q1",3.14978,
"HUN","CPI","TOT","AGRWTH","Q","2021-Q2",5.193662,
"HUN","CPI","TOT","AGRWTH","Q","2021-Q3",4.99132,
"HUN","CPI","TOT","AGRWTH","Q","2021-Q4",7.083877,
"HUN","CPI","TOT","AGRWTH","Q","2022-Q1",8.242579,
"ISL","CPI","TOT","AGRWTH","Q","2016-Q3",1.30964,
"ISL","CPI","TOT","AGRWTH","Q","2016-Q4",1.919996,
"ISL","CPI","TOT","AGRWTH","Q","2017-Q1",1.833003,
"ISL","CPI","TOT","AGRWTH","Q","2017-Q2",1.739693,
"ISL","CPI","TOT","AGRWTH","Q","2017-Q3",1.647076,
"ISL","CPI","TOT","AGRWTH","Q","2017-Q4",1.822499,
"ISL","CPI","TOT","AGRWTH","Q","2018-Q1",2.455168,
"ISL","CPI","TOT","AGRWTH","Q","2018-Q2",2.29397,
"ISL","CPI","TOT","AGRWTH","Q","2018-Q3",2.691324,
"ISL","CPI","TOT","AGRWTH","Q","2018-Q4",3.28377,
"ISL","CPI","TOT","AGRWTH","Q","2019-Q1",3.10065,
"ISL","CPI","TOT","AGRWTH","Q","2019-Q2",3.402726,
"ISL","CPI","TOT","AGRWTH","Q","2019-Q3",3.073686,
"ISL","CPI","TOT","AGRWTH","Q","2019-Q4",2.4889,
"ISL","CPI","TOT","AGRWTH","Q","2020-Q1",2.089589,
"ISL","CPI","TOT","AGRWTH","Q","2020-Q2",2.497999,
"ISL","CPI","TOT","AGRWTH","Q","2020-Q3",3.242031,
"ISL","CPI","TOT","AGRWTH","Q","2020-Q4",3.546129,
"ISL","CPI","TOT","AGRWTH","Q","2021-Q1",4.229271,
"ISL","CPI","TOT","AGRWTH","Q","2021-Q2",4.412033,
"ISL","CPI","TOT","AGRWTH","Q","2021-Q3",4.295227,
"ISL","CPI","TOT","AGRWTH","Q","2021-Q4",4.831192,
"ISL","CPI","TOT","AGRWTH","Q","2022-Q1",6.18148,
"IRL","CPI","TOT","AGRWTH","Q","2016-Q3",0.1322751,
"IRL","CPI","TOT","AGRWTH","Q","2016-Q4",-0.1331115,
"IRL","CPI","TOT","AGRWTH","Q","2017-Q1",0.502008,
"IRL","CPI","TOT","AGRWTH","Q","2017-Q2",0.2315581,
"IRL","CPI","TOT","AGRWTH","Q","2017-Q3",0.1321004,
"IRL","CPI","TOT","AGRWTH","Q","2017-Q4",0.4998334,
"IRL","CPI","TOT","AGRWTH","Q","2018-Q1",0.2997003,
"IRL","CPI","TOT","AGRWTH","Q","2018-Q2",0.1320132,
"IRL","CPI","TOT","AGRWTH","Q","2018-Q3",0.7915567,
"IRL","CPI","TOT","AGRWTH","Q","2018-Q4",0.729443,
"IRL","CPI","TOT","AGRWTH","Q","2019-Q1",0.7968128,
"IRL","CPI","TOT","AGRWTH","Q","2019-Q2",1.252472,
"IRL","CPI","TOT","AGRWTH","Q","2019-Q3",0.6871728,
"IRL","CPI","TOT","AGRWTH","Q","2019-Q4",1.020408,
"IRL","CPI","TOT","AGRWTH","Q","2020-Q1",1.02108,
"IRL","CPI","TOT","AGRWTH","Q","2020-Q2",-0.3255208,
"IRL","CPI","TOT","AGRWTH","Q","2020-Q3",-0.8449789,
"IRL","CPI","TOT","AGRWTH","Q","2020-Q4",-1.17302,
"IRL","CPI","TOT","AGRWTH","Q","2021-Q1",-0.1956309,
"IRL","CPI","TOT","AGRWTH","Q","2021-Q2",1.436969,
"IRL","CPI","TOT","AGRWTH","Q","2021-Q3",2.917076,
"IRL","CPI","TOT","AGRWTH","Q","2021-Q4",5.308276,
"IRL","CPI","TOT","AGRWTH","Q","2022-Q1",5.782424,
"ITA","CPI","TOT","AGRWTH","Q","2016-Q3",-0.01934386,
"ITA","CPI","TOT","AGRWTH","Q","2016-Q4",0.128762,
"ITA","CPI","TOT","AGRWTH","Q","2017-Q1",1.339585,
"ITA","CPI","TOT","AGRWTH","Q","2017-Q2",1.504011,
"ITA","CPI","TOT","AGRWTH","Q","2017-Q3",1.131448,
"ITA","CPI","TOT","AGRWTH","Q","2017-Q4",0.9327115,
"ITA","CPI","TOT","AGRWTH","Q","2018-Q1",0.7270324,
"ITA","CPI","TOT","AGRWTH","Q","2018-Q2",0.9219624,
"ITA","CPI","TOT","AGRWTH","Q","2018-Q3",1.48075,
"ITA","CPI","TOT","AGRWTH","Q","2018-Q4",1.419142,
"ITA","CPI","TOT","AGRWTH","Q","2019-Q1",0.9514436,
"ITA","CPI","TOT","AGRWTH","Q","2019-Q2",0.8482871,
"ITA","CPI","TOT","AGRWTH","Q","2019-Q3",0.3566796,
"ITA","CPI","TOT","AGRWTH","Q","2019-Q4",0.2928734,
"ITA","CPI","TOT","AGRWTH","Q","2020-Q1",0.2924927,
"ITA","CPI","TOT","AGRWTH","Q","2020-Q2",-0.129408,
"ITA","CPI","TOT","AGRWTH","Q","2020-Q3",-0.4846527,
"ITA","CPI","TOT","AGRWTH","Q","2020-Q4",-0.2271252,
"ITA","CPI","TOT","AGRWTH","Q","2021-Q1",0.5832793,
"ITA","CPI","TOT","AGRWTH","Q","2021-Q2",1.198575,
"ITA","CPI","TOT","AGRWTH","Q","2021-Q3",2.175325,
"ITA","CPI","TOT","AGRWTH","Q","2021-Q4",3.544715,
"ITA","CPI","TOT","AGRWTH","Q","2022-Q1",5.670103,
"JPN","CPI","TOT","AGRWTH","Q","2016-Q3",-0.4742548,
"JPN","CPI","TOT","AGRWTH","Q","2016-Q4",0.3053953,
"JPN","CPI","TOT","AGRWTH","Q","2017-Q1",0.3408316,
"JPN","CPI","TOT","AGRWTH","Q","2017-Q2",0.4076087,
"JPN","CPI","TOT","AGRWTH","Q","2017-Q3",0.6126617,
"JPN","CPI","TOT","AGRWTH","Q","2017-Q4",0.5751015,
"JPN","CPI","TOT","AGRWTH","Q","2018-Q1",1.290761,
"JPN","CPI","TOT","AGRWTH","Q","2018-Q2",0.67659,
"JPN","CPI","TOT","AGRWTH","Q","2018-Q3",1.116373,
"JPN","CPI","TOT","AGRWTH","Q","2018-Q4",0.8745375,
"JPN","CPI","TOT","AGRWTH","Q","2019-Q1",0.3018109,
"JPN","CPI","TOT","AGRWTH","Q","2019-Q2",0.7392473,
"JPN","CPI","TOT","AGRWTH","Q","2019-Q3",0.3345601,
"JPN","CPI","TOT","AGRWTH","Q","2019-Q4",0.5001667,
"JPN","CPI","TOT","AGRWTH","Q","2020-Q1",0.6686727,
"JPN","CPI","TOT","AGRWTH","Q","2020-Q2",0.1334223,
"JPN","CPI","TOT","AGRWTH","Q","2020-Q3",0.03334445,
"JPN","CPI","TOT","AGRWTH","Q","2020-Q4",-0.928998,
"JPN","CPI","TOT","AGRWTH","Q","2021-Q1",-0.5313849,
"JPN","CPI","TOT","AGRWTH","Q","2021-Q2",-0.7328448,
"JPN","CPI","TOT","AGRWTH","Q","2021-Q3",-0.1666667,
"JPN","CPI","TOT","AGRWTH","Q","2021-Q4",0.5023443,
"JPN","CPI","TOT","AGRWTH","Q","2022-Q1",0.8681135,
"KOR","CPI","TOT","AGRWTH","Q","2016-Q3",0.7347708,
"KOR","CPI","TOT","AGRWTH","Q","2016-Q4",1.452135,
"KOR","CPI","TOT","AGRWTH","Q","2017-Q1",2.200059,
"KOR","CPI","TOT","AGRWTH","Q","2017-Q2",1.921803,
"KOR","CPI","TOT","AGRWTH","Q","2017-Q3",2.218162,
"KOR","CPI","TOT","AGRWTH","Q","2017-Q4",1.44104,
"KOR","CPI","TOT","AGRWTH","Q","2018-Q1",1.076349,
"KOR","CPI","TOT","AGRWTH","Q","2018-Q2",1.492512,
"KOR","CPI","TOT","AGRWTH","Q","2018-Q3",1.547004,
"KOR","CPI","TOT","AGRWTH","Q","2018-Q4",1.786628,
"KOR","CPI","TOT","AGRWTH","Q","2019-Q1",0.5424197,
"KOR","CPI","TOT","AGRWTH","Q","2019-Q2",0.6521981,
"KOR","CPI","TOT","AGRWTH","Q","2019-Q3",0.04459002,
"KOR","CPI","TOT","AGRWTH","Q","2019-Q4",0.295617,
"KOR","CPI","TOT","AGRWTH","Q","2020-Q1",0.9666483,
"KOR","CPI","TOT","AGRWTH","Q","2020-Q2",0.008706601,
"KOR","CPI","TOT","AGRWTH","Q","2020-Q3",0.7218354,
"KOR","CPI","TOT","AGRWTH","Q","2020-Q4",0.454149,
"KOR","CPI","TOT","AGRWTH","Q","2021-Q1",1.422432,
"KOR","CPI","TOT","AGRWTH","Q","2021-Q2",2.487862,
"KOR","CPI","TOT","AGRWTH","Q","2021-Q3",2.535268,
"KOR","CPI","TOT","AGRWTH","Q","2021-Q4",3.546241,
"KOR","CPI","TOT","AGRWTH","Q","2022-Q1",3.80674,
"LUX","CPI","TOT","AGRWTH","Q","2016-Q3",0.1663893,
"LUX","CPI","TOT","AGRWTH","Q","2016-Q4",0.7291008,
"LUX","CPI","TOT","AGRWTH","Q","2017-Q1",1.737239,
"LUX","CPI","TOT","AGRWTH","Q","2017-Q2",1.709941,
"LUX","CPI","TOT","AGRWTH","Q","2017-Q3",1.880399,
"LUX","CPI","TOT","AGRWTH","Q","2017-Q4",1.596378,
"LUX","CPI","TOT","AGRWTH","Q","2018-Q1",1.085741,
"LUX","CPI","TOT","AGRWTH","Q","2018-Q2",1.28293,
"LUX","CPI","TOT","AGRWTH","Q","2018-Q3",1.695689,
"LUX","CPI","TOT","AGRWTH","Q","2018-Q4",2.043007,
"LUX","CPI","TOT","AGRWTH","Q","2019-Q1",2.04075,
"LUX","CPI","TOT","AGRWTH","Q","2019-Q2",2.011216,
"LUX","CPI","TOT","AGRWTH","Q","2019-Q3",1.580838,
"LUX","CPI","TOT","AGRWTH","Q","2019-Q4",1.348551,
"LUX","CPI","TOT","AGRWTH","Q","2020-Q1",1.486396,
