"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","CPI","TOT","AGRWTH","M","2020-10",0.04786521,
"FRA","CPI","TOT","AGRWTH","M","2020-11",0.2009185,
"FRA","CPI","TOT","AGRWTH","M","2020-12",-0.01905125,
"FRA","CPI","TOT","AGRWTH","M","2021-01",0.5548115,
"FRA","CPI","TOT","AGRWTH","M","2021-02",0.5644313,
"FRA","CPI","TOT","AGRWTH","M","2021-03",1.109093,
"FRA","CPI","TOT","AGRWTH","M","2021-04",1.243305,
"FRA","CPI","TOT","AGRWTH","M","2021-05",1.422978,
"FRA","CPI","TOT","AGRWTH","M","2021-06",1.479149,
"FRA","CPI","TOT","AGRWTH","M","2021-07",1.150299,
"FRA","CPI","TOT","AGRWTH","M","2021-08",1.865068,
"FRA","CPI","TOT","AGRWTH","M","2021-09",2.161645,
"FRA","CPI","TOT","AGRWTH","M","2021-10",2.621759,
"FRA","CPI","TOT","AGRWTH","M","2021-11",2.778574,
"FRA","CPI","TOT","AGRWTH","M","2021-12",2.75343,
"FRA","CPI","TOT","AGRWTH","M","2022-01",2.853881,
"DEU","CPI","TOT","AGRWTH","M","2016-12",1.504514,
"DEU","CPI","TOT","AGRWTH","M","2017-01",1.616162,
"DEU","CPI","TOT","AGRWTH","M","2017-02",1.913394,
"DEU","CPI","TOT","AGRWTH","M","2017-03",1.4,
"DEU","CPI","TOT","AGRWTH","M","2017-04",1.698302,
"DEU","CPI","TOT","AGRWTH","M","2017-05",1.192843,
"DEU","CPI","TOT","AGRWTH","M","2017-06",1.390268,
"DEU","CPI","TOT","AGRWTH","M","2017-07",1.384768,
"DEU","CPI","TOT","AGRWTH","M","2017-08",1.584158,
"DEU","CPI","TOT","AGRWTH","M","2017-09",1.683168,
"DEU","CPI","TOT","AGRWTH","M","2017-10",1.284585,
"DEU","CPI","TOT","AGRWTH","M","2017-11",1.59204,
"DEU","CPI","TOT","AGRWTH","M","2017-12",1.383399,
"DEU","CPI","TOT","AGRWTH","M","2018-01",1.39165,
"DEU","CPI","TOT","AGRWTH","M","2018-02",1.086957,
"DEU","CPI","TOT","AGRWTH","M","2018-03",1.47929,
"DEU","CPI","TOT","AGRWTH","M","2018-04",1.277014,
"DEU","CPI","TOT","AGRWTH","M","2018-05",2.062868,
"DEU","CPI","TOT","AGRWTH","M","2018-06",1.860921,
"DEU","CPI","TOT","AGRWTH","M","2018-07",1.853659,
"DEU","CPI","TOT","AGRWTH","M","2018-08",1.851852,
"DEU","CPI","TOT","AGRWTH","M","2018-09",1.94742,
"DEU","CPI","TOT","AGRWTH","M","2018-10",2.341463,
"DEU","CPI","TOT","AGRWTH","M","2018-11",2.056807,
"DEU","CPI","TOT","AGRWTH","M","2018-12",1.559454,
"DEU","CPI","TOT","AGRWTH","M","2019-01",1.372549,
"DEU","CPI","TOT","AGRWTH","M","2019-02",1.466276,
"DEU","CPI","TOT","AGRWTH","M","2019-03",1.263363,
"DEU","CPI","TOT","AGRWTH","M","2019-04",2.036857,
"DEU","CPI","TOT","AGRWTH","M","2019-05",1.443696,
"DEU","CPI","TOT","AGRWTH","M","2019-06",1.634615,
"DEU","CPI","TOT","AGRWTH","M","2019-07",1.724138,
"DEU","CPI","TOT","AGRWTH","M","2019-08",1.435407,
"DEU","CPI","TOT","AGRWTH","M","2019-09",1.241643,
"DEU","CPI","TOT","AGRWTH","M","2019-10",1.143947,
"DEU","CPI","TOT","AGRWTH","M","2019-11",1.055662,
"DEU","CPI","TOT","AGRWTH","M","2019-12",1.535509,
"DEU","CPI","TOT","AGRWTH","M","2020-01",1.740812,
"DEU","CPI","TOT","AGRWTH","M","2020-02",1.734104,
"DEU","CPI","TOT","AGRWTH","M","2020-03",1.439539,
"DEU","CPI","TOT","AGRWTH","M","2020-04",0.8555133,
"DEU","CPI","TOT","AGRWTH","M","2020-05",0.5692599,
"DEU","CPI","TOT","AGRWTH","M","2020-06",0.8514664,
"DEU","CPI","TOT","AGRWTH","M","2020-07",-0.09416196,
"DEU","CPI","TOT","AGRWTH","M","2020-08",0,
"DEU","CPI","TOT","AGRWTH","M","2020-09",-0.1886792,
"DEU","CPI","TOT","AGRWTH","M","2020-10",-0.1885014,
"DEU","CPI","TOT","AGRWTH","M","2020-11",-0.2849003,
"DEU","CPI","TOT","AGRWTH","M","2020-12",-0.2835539,
"DEU","CPI","TOT","AGRWTH","M","2021-01",1.045627,
"DEU","CPI","TOT","AGRWTH","M","2021-02",1.325758,
"DEU","CPI","TOT","AGRWTH","M","2021-03",1.702933,
"DEU","CPI","TOT","AGRWTH","M","2021-04",1.979265,
"DEU","CPI","TOT","AGRWTH","M","2021-05",2.54717,
"DEU","CPI","TOT","AGRWTH","M","2021-06",2.345216,
"DEU","CPI","TOT","AGRWTH","M","2021-07",3.770028,
"DEU","CPI","TOT","AGRWTH","M","2021-08",3.867924,
"DEU","CPI","TOT","AGRWTH","M","2021-09",4.064272,
"DEU","CPI","TOT","AGRWTH","M","2021-10",4.532578,
"DEU","CPI","TOT","AGRWTH","M","2021-11",5.238095,
"DEU","CPI","TOT","AGRWTH","M","2021-12",5.308057,
"DEU","CPI","TOT","AGRWTH","M","2022-01",4.891816,
"GRC","CPI","TOT","AGRWTH","M","2016-12",0.02290812,
"GRC","CPI","TOT","AGRWTH","M","2017-01",1.160508,
"GRC","CPI","TOT","AGRWTH","M","2017-02",1.300392,
"GRC","CPI","TOT","AGRWTH","M","2017-03",1.745887,
"GRC","CPI","TOT","AGRWTH","M","2017-04",1.641827,
"GRC","CPI","TOT","AGRWTH","M","2017-05",1.192965,
"GRC","CPI","TOT","AGRWTH","M","2017-06",1.016024,
"GRC","CPI","TOT","AGRWTH","M","2017-07",0.9994717,
"GRC","CPI","TOT","AGRWTH","M","2017-08",0.8923554,
"GRC","CPI","TOT","AGRWTH","M","2017-09",1.004583,
"GRC","CPI","TOT","AGRWTH","M","2017-10",0.7143933,
"GRC","CPI","TOT","AGRWTH","M","2017-11",1.142597,
"GRC","CPI","TOT","AGRWTH","M","2017-12",0.6521947,
"GRC","CPI","TOT","AGRWTH","M","2018-01",-0.1753042,
"GRC","CPI","TOT","AGRWTH","M","2018-02",0.059496,
"GRC","CPI","TOT","AGRWTH","M","2018-03",-0.2337637,
"GRC","CPI","TOT","AGRWTH","M","2018-04",0.03723161,
"GRC","CPI","TOT","AGRWTH","M","2018-05",0.6057602,
"GRC","CPI","TOT","AGRWTH","M","2018-06",0.9716138,
"GRC","CPI","TOT","AGRWTH","M","2018-07",0.8519518,
"GRC","CPI","TOT","AGRWTH","M","2018-08",0.9700429,
"GRC","CPI","TOT","AGRWTH","M","2018-09",1.090431,
"GRC","CPI","TOT","AGRWTH","M","2018-10",1.768632,
"GRC","CPI","TOT","AGRWTH","M","2018-11",0.9867452,
"GRC","CPI","TOT","AGRWTH","M","2018-12",0.5631812,
"GRC","CPI","TOT","AGRWTH","M","2019-01",0.4389482,
"GRC","CPI","TOT","AGRWTH","M","2019-02",0.620247,
"GRC","CPI","TOT","AGRWTH","M","2019-03",0.943023,
"GRC","CPI","TOT","AGRWTH","M","2019-04",1.020313,
"GRC","CPI","TOT","AGRWTH","M","2019-05",0.2272744,
"GRC","CPI","TOT","AGRWTH","M","2019-06",-0.2778766,
"GRC","CPI","TOT","AGRWTH","M","2019-07",0.04659719,
"GRC","CPI","TOT","AGRWTH","M","2019-08",-0.170358,
"GRC","CPI","TOT","AGRWTH","M","2019-09",-0.07442934,
"GRC","CPI","TOT","AGRWTH","M","2019-10",-0.7118279,
"GRC","CPI","TOT","AGRWTH","M","2019-11",0.2228283,
"GRC","CPI","TOT","AGRWTH","M","2019-12",0.7800957,
"GRC","CPI","TOT","AGRWTH","M","2020-01",0.8631724,
"GRC","CPI","TOT","AGRWTH","M","2020-02",0.2293238,
"GRC","CPI","TOT","AGRWTH","M","2020-03",-0.003773876,
"GRC","CPI","TOT","AGRWTH","M","2020-04",-1.435417,
"GRC","CPI","TOT","AGRWTH","M","2020-05",-1.142167,
"GRC","CPI","TOT","AGRWTH","M","2020-06",-1.569244,
"GRC","CPI","TOT","AGRWTH","M","2020-07",-1.808604,
"GRC","CPI","TOT","AGRWTH","M","2020-08",-1.908609,
"GRC","CPI","TOT","AGRWTH","M","2020-09",-1.982161,
"GRC","CPI","TOT","AGRWTH","M","2020-10",-1.767765,
"GRC","CPI","TOT","AGRWTH","M","2020-11",-2.065083,
"GRC","CPI","TOT","AGRWTH","M","2020-12",-2.320246,
"GRC","CPI","TOT","AGRWTH","M","2021-01",-1.96412,
"GRC","CPI","TOT","AGRWTH","M","2021-02",-1.268392,
"GRC","CPI","TOT","AGRWTH","M","2021-03",-1.63691,
"GRC","CPI","TOT","AGRWTH","M","2021-04",-0.2874938,
"GRC","CPI","TOT","AGRWTH","M","2021-05",0.1366552,
"GRC","CPI","TOT","AGRWTH","M","2021-06",1.028375,
"GRC","CPI","TOT","AGRWTH","M","2021-07",1.351097,
"GRC","CPI","TOT","AGRWTH","M","2021-08",1.878557,
"GRC","CPI","TOT","AGRWTH","M","2021-09",2.211804,
"GRC","CPI","TOT","AGRWTH","M","2021-10",3.413519,
"GRC","CPI","TOT","AGRWTH","M","2021-11",4.822838,
"GRC","CPI","TOT","AGRWTH","M","2021-12",5.114928,
"GRC","CPI","TOT","AGRWTH","M","2022-01",6.249706,
"HUN","CPI","TOT","AGRWTH","M","2016-12",1.8,
"HUN","CPI","TOT","AGRWTH","M","2017-01",2.3,
"HUN","CPI","TOT","AGRWTH","M","2017-02",2.9,
"HUN","CPI","TOT","AGRWTH","M","2017-03",2.7,
"HUN","CPI","TOT","AGRWTH","M","2017-04",2.2,
"HUN","CPI","TOT","AGRWTH","M","2017-05",2.1,
"HUN","CPI","TOT","AGRWTH","M","2017-06",1.9,
"HUN","CPI","TOT","AGRWTH","M","2017-07",2.1,
"HUN","CPI","TOT","AGRWTH","M","2017-08",2.6,
"HUN","CPI","TOT","AGRWTH","M","2017-09",2.5,
"HUN","CPI","TOT","AGRWTH","M","2017-10",2.2,
"HUN","CPI","TOT","AGRWTH","M","2017-11",2.5,
"HUN","CPI","TOT","AGRWTH","M","2017-12",2.1,
"HUN","CPI","TOT","AGRWTH","M","2018-01",2.1,
"HUN","CPI","TOT","AGRWTH","M","2018-02",1.9,
"HUN","CPI","TOT","AGRWTH","M","2018-03",2,
"HUN","CPI","TOT","AGRWTH","M","2018-04",2.3,
"HUN","CPI","TOT","AGRWTH","M","2018-05",2.8,
"HUN","CPI","TOT","AGRWTH","M","2018-06",3.1,
"HUN","CPI","TOT","AGRWTH","M","2018-07",3.4,
"HUN","CPI","TOT","AGRWTH","M","2018-08",3.4,
"HUN","CPI","TOT","AGRWTH","M","2018-09",3.6,
"HUN","CPI","TOT","AGRWTH","M","2018-10",3.8,
"HUN","CPI","TOT","AGRWTH","M","2018-11",3.1,
"HUN","CPI","TOT","AGRWTH","M","2018-12",2.7,
"HUN","CPI","TOT","AGRWTH","M","2019-01",2.7,
"HUN","CPI","TOT","AGRWTH","M","2019-02",3.1,
"HUN","CPI","TOT","AGRWTH","M","2019-03",3.7,
"HUN","CPI","TOT","AGRWTH","M","2019-04",3.9,
"HUN","CPI","TOT","AGRWTH","M","2019-05",3.9,
"HUN","CPI","TOT","AGRWTH","M","2019-06",3.4,
"HUN","CPI","TOT","AGRWTH","M","2019-07",3.3,
"HUN","CPI","TOT","AGRWTH","M","2019-08",3.1,
"HUN","CPI","TOT","AGRWTH","M","2019-09",2.8,
"HUN","CPI","TOT","AGRWTH","M","2019-10",2.9,
"HUN","CPI","TOT","AGRWTH","M","2019-11",3.4,
"HUN","CPI","TOT","AGRWTH","M","2019-12",4,
"HUN","CPI","TOT","AGRWTH","M","2020-01",4.7,
"HUN","CPI","TOT","AGRWTH","M","2020-02",4.4,
"HUN","CPI","TOT","AGRWTH","M","2020-03",3.9,
"HUN","CPI","TOT","AGRWTH","M","2020-04",2.4,
"HUN","CPI","TOT","AGRWTH","M","2020-05",2.2,
"HUN","CPI","TOT","AGRWTH","M","2020-06",2.9,
"HUN","CPI","TOT","AGRWTH","M","2020-07",3.8,
"HUN","CPI","TOT","AGRWTH","M","2020-08",3.9,
"HUN","CPI","TOT","AGRWTH","M","2020-09",3.4,
"HUN","CPI","TOT","AGRWTH","M","2020-10",3,
"HUN","CPI","TOT","AGRWTH","M","2020-11",2.7,
"HUN","CPI","TOT","AGRWTH","M","2020-12",2.7,
"HUN","CPI","TOT","AGRWTH","M","2021-01",2.7,
"HUN","CPI","TOT","AGRWTH","M","2021-02",3.1,
"HUN","CPI","TOT","AGRWTH","M","2021-03",3.7,
"HUN","CPI","TOT","AGRWTH","M","2021-04",5.1,
"HUN","CPI","TOT","AGRWTH","M","2021-05",5.1,
"HUN","CPI","TOT","AGRWTH","M","2021-06",5.3,
"HUN","CPI","TOT","AGRWTH","M","2021-07",4.6,
"HUN","CPI","TOT","AGRWTH","M","2021-08",4.9,
"HUN","CPI","TOT","AGRWTH","M","2021-09",5.5,
"HUN","CPI","TOT","AGRWTH","M","2021-10",6.5,
"HUN","CPI","TOT","AGRWTH","M","2021-11",7.4,
"HUN","CPI","TOT","AGRWTH","M","2021-12",7.4,
"HUN","CPI","TOT","AGRWTH","M","2022-01",7.9,
"ISL","CPI","TOT","AGRWTH","M","2016-12",1.893229,
"ISL","CPI","TOT","AGRWTH","M","2017-01",1.917875,
"ISL","CPI","TOT","AGRWTH","M","2017-02",1.948299,
"ISL","CPI","TOT","AGRWTH","M","2017-03",1.634142,
"ISL","CPI","TOT","AGRWTH","M","2017-04",1.947085,
"ISL","CPI","TOT","AGRWTH","M","2017-05",1.729306,
"ISL","CPI","TOT","AGRWTH","M","2017-06",1.543893,
"ISL","CPI","TOT","AGRWTH","M","2017-07",1.827212,
"ISL","CPI","TOT","AGRWTH","M","2017-08",1.735401,
"ISL","CPI","TOT","AGRWTH","M","2017-09",1.380532,
"ISL","CPI","TOT","AGRWTH","M","2017-10",1.863252,
"ISL","CPI","TOT","AGRWTH","M","2017-11",1.733313,
"ISL","CPI","TOT","AGRWTH","M","2017-12",1.870849,
"ISL","CPI","TOT","AGRWTH","M","2018-01",2.371442,
"ISL","CPI","TOT","AGRWTH","M","2018-02",2.23723,
"ISL","CPI","TOT","AGRWTH","M","2018-03",2.756066,
"ISL","CPI","TOT","AGRWTH","M","2018-04",2.268235,
"ISL","CPI","TOT","AGRWTH","M","2018-05",1.995368,
"ISL","CPI","TOT","AGRWTH","M","2018-06",2.61825,
"ISL","CPI","TOT","AGRWTH","M","2018-07",2.704568,
"ISL","CPI","TOT","AGRWTH","M","2018-08",2.620306,
"ISL","CPI","TOT","AGRWTH","M","2018-09",2.749057,
"ISL","CPI","TOT","AGRWTH","M","2018-10",2.844474,
"ISL","CPI","TOT","AGRWTH","M","2018-11",3.267375,
"ISL","CPI","TOT","AGRWTH","M","2018-12",3.738919,
"ISL","CPI","TOT","AGRWTH","M","2019-01",3.386141,
"ISL","CPI","TOT","AGRWTH","M","2019-02",2.980616,
"ISL","CPI","TOT","AGRWTH","M","2019-03",2.937778,
"ISL","CPI","TOT","AGRWTH","M","2019-04",3.275407,
"ISL","CPI","TOT","AGRWTH","M","2019-05",3.589122,
"ISL","CPI","TOT","AGRWTH","M","2019-06",3.344101,
"ISL","CPI","TOT","AGRWTH","M","2019-07",3.062952,
"ISL","CPI","TOT","AGRWTH","M","2019-08",3.164997,
"ISL","CPI","TOT","AGRWTH","M","2019-09",2.993297,
"ISL","CPI","TOT","AGRWTH","M","2019-10",2.7844,
"ISL","CPI","TOT","AGRWTH","M","2019-11",2.655934,
"ISL","CPI","TOT","AGRWTH","M","2019-12",2.030462,
"ISL","CPI","TOT","AGRWTH","M","2020-01",1.698286,
"ISL","CPI","TOT","AGRWTH","M","2020-02",2.438648,
"ISL","CPI","TOT","AGRWTH","M","2020-03",2.130863,
"ISL","CPI","TOT","AGRWTH","M","2020-04",2.265598,
"ISL","CPI","TOT","AGRWTH","M","2020-05",2.576473,
"ISL","CPI","TOT","AGRWTH","M","2020-06",2.65082,
"ISL","CPI","TOT","AGRWTH","M","2020-07",3.023342,
"ISL","CPI","TOT","AGRWTH","M","2020-08",3.198588,
"ISL","CPI","TOT","AGRWTH","M","2020-09",3.503318,
"ISL","CPI","TOT","AGRWTH","M","2020-10",3.570388,
"ISL","CPI","TOT","AGRWTH","M","2020-11",3.492636,
"ISL","CPI","TOT","AGRWTH","M","2020-12",3.575357,
"ISL","CPI","TOT","AGRWTH","M","2021-01",4.29919,
"ISL","CPI","TOT","AGRWTH","M","2021-02",4.052501,
"ISL","CPI","TOT","AGRWTH","M","2021-03",4.336526,
"ISL","CPI","TOT","AGRWTH","M","2021-04",4.547324,
"ISL","CPI","TOT","AGRWTH","M","2021-05",4.443987,
"ISL","CPI","TOT","AGRWTH","M","2021-06",4.246248,
"ISL","CPI","TOT","AGRWTH","M","2021-07",4.262843,
"ISL","CPI","TOT","AGRWTH","M","2021-08",4.271329,
"ISL","CPI","TOT","AGRWTH","M","2021-09",4.351147,
"ISL","CPI","TOT","AGRWTH","M","2021-10",4.537301,
"ISL","CPI","TOT","AGRWTH","M","2021-11",4.843696,
"ISL","CPI","TOT","AGRWTH","M","2021-12",5.111876,
"ISL","CPI","TOT","AGRWTH","M","2022-01",5.684166,
"IRL","CPI","TOT","AGRWTH","M","2016-12",0,
"IRL","CPI","TOT","AGRWTH","M","2017-01",0.3024194,
"IRL","CPI","TOT","AGRWTH","M","2017-02",0.502008,
"IRL","CPI","TOT","AGRWTH","M","2017-03",0.7,
"IRL","CPI","TOT","AGRWTH","M","2017-04",0.8982036,
"IRL","CPI","TOT","AGRWTH","M","2017-05",0.1986097,
"IRL","CPI","TOT","AGRWTH","M","2017-06",-0.3944773,
"IRL","CPI","TOT","AGRWTH","M","2017-07",-0.1976285,
"IRL","CPI","TOT","AGRWTH","M","2017-08",0.3960396,
"IRL","CPI","TOT","AGRWTH","M","2017-09",0.1988072,
"IRL","CPI","TOT","AGRWTH","M","2017-10",0.5994006,
"IRL","CPI","TOT","AGRWTH","M","2017-11",0.5,
"IRL","CPI","TOT","AGRWTH","M","2017-12",0.4,
"IRL","CPI","TOT","AGRWTH","M","2018-01",0.201005,
"IRL","CPI","TOT","AGRWTH","M","2018-02",0.4995005,
"IRL","CPI","TOT","AGRWTH","M","2018-03",0.1986097,
"IRL","CPI","TOT","AGRWTH","M","2018-04",-0.3956479,
"IRL","CPI","TOT","AGRWTH","M","2018-05",0.3964321,
"IRL","CPI","TOT","AGRWTH","M","2018-06",0.3960396,
"IRL","CPI","TOT","AGRWTH","M","2018-07",0.7920792,
"IRL","CPI","TOT","AGRWTH","M","2018-08",0.6903353,
"IRL","CPI","TOT","AGRWTH","M","2018-09",0.8928571,
"IRL","CPI","TOT","AGRWTH","M","2018-10",0.8937438,
"IRL","CPI","TOT","AGRWTH","M","2018-11",0.5970149,
"IRL","CPI","TOT","AGRWTH","M","2018-12",0.6972111,
"IRL","CPI","TOT","AGRWTH","M","2019-01",0.7021063,
"IRL","CPI","TOT","AGRWTH","M","2019-02",0.5964215,
"IRL","CPI","TOT","AGRWTH","M","2019-03",1.090188,
"IRL","CPI","TOT","AGRWTH","M","2019-04",1.688183,
"IRL","CPI","TOT","AGRWTH","M","2019-05",0.9871668,
"IRL","CPI","TOT","AGRWTH","M","2019-06",1.084813,
"IRL","CPI","TOT","AGRWTH","M","2019-07",0.4911591,
"IRL","CPI","TOT","AGRWTH","M","2019-08",0.6856024,
"IRL","CPI","TOT","AGRWTH","M","2019-09",0.8849558,
"IRL","CPI","TOT","AGRWTH","M","2019-10",0.6889764,
"IRL","CPI","TOT","AGRWTH","M","2019-11",1.088032,
"IRL","CPI","TOT","AGRWTH","M","2019-12",1.285856,
"IRL","CPI","TOT","AGRWTH","M","2020-01",1.294821,
"IRL","CPI","TOT","AGRWTH","M","2020-02",1.086957,
"IRL","CPI","TOT","AGRWTH","M","2020-03",0.6862745,
"IRL","CPI","TOT","AGRWTH","M","2020-04",-0.09765625,
"IRL","CPI","TOT","AGRWTH","M","2020-05",-0.4887586,
"IRL","CPI","TOT","AGRWTH","M","2020-06",-0.3902439,
"IRL","CPI","TOT","AGRWTH","M","2020-07",-0.3910069,
"IRL","CPI","TOT","AGRWTH","M","2020-08",-0.9727626,
"IRL","CPI","TOT","AGRWTH","M","2020-09",-1.169591,
"IRL","CPI","TOT","AGRWTH","M","2020-10",-1.466276,
"IRL","CPI","TOT","AGRWTH","M","2020-11",-1.076321,
"IRL","CPI","TOT","AGRWTH","M","2020-12",-0.9765625,
"IRL","CPI","TOT","AGRWTH","M","2021-01",-0.1966568,
"IRL","CPI","TOT","AGRWTH","M","2021-02",-0.3910069,
"IRL","CPI","TOT","AGRWTH","M","2021-03",0,
"IRL","CPI","TOT","AGRWTH","M","2021-04",1.075269,
"IRL","CPI","TOT","AGRWTH","M","2021-05",1.669941,
"IRL","CPI","TOT","AGRWTH","M","2021-06",1.567091,
"IRL","CPI","TOT","AGRWTH","M","2021-07",2.158979,
"IRL","CPI","TOT","AGRWTH","M","2021-08",2.848723,
"IRL","CPI","TOT","AGRWTH","M","2021-09",3.747535,
"IRL","CPI","TOT","AGRWTH","M","2021-10",5.059524,
"IRL","CPI","TOT","AGRWTH","M","2021-11",5.341246,
"IRL","CPI","TOT","AGRWTH","M","2021-12",5.522683,
"IRL","CPI","TOT","AGRWTH","M","2022-01",5.024631,
"ITA","CPI","TOT","AGRWTH","M","2016-12",0.4869525,
"ITA","CPI","TOT","AGRWTH","M","2017-01",1.004016,
"ITA","CPI","TOT","AGRWTH","M","2017-02",1.609658,
"ITA","CPI","TOT","AGRWTH","M","2017-03",1.405622,
"ITA","CPI","TOT","AGRWTH","M","2017-04",1.909548,
"ITA","CPI","TOT","AGRWTH","M","2017-05",1.402806,
"ITA","CPI","TOT","AGRWTH","M","2017-06",1.201201,
"ITA","CPI","TOT","AGRWTH","M","2017-07",1.098901,
"ITA","CPI","TOT","AGRWTH","M","2017-08",1.196411,
"ITA","CPI","TOT","AGRWTH","M","2017-09",1.098901,
"ITA","CPI","TOT","AGRWTH","M","2017-10",1,
"ITA","CPI","TOT","AGRWTH","M","2017-11",0.9009009,
"ITA","CPI","TOT","AGRWTH","M","2017-12",0.8973081,
"ITA","CPI","TOT","AGRWTH","M","2018-01",0.8946322,
"ITA","CPI","TOT","AGRWTH","M","2018-02",0.4950495,
"ITA","CPI","TOT","AGRWTH","M","2018-03",0.7920792,
"ITA","CPI","TOT","AGRWTH","M","2018-04",0.4930966,
"ITA","CPI","TOT","AGRWTH","M","2018-05",0.9881423,
"ITA","CPI","TOT","AGRWTH","M","2018-06",1.285856,
"ITA","CPI","TOT","AGRWTH","M","2018-07",1.482213,
"ITA","CPI","TOT","AGRWTH","M","2018-08",1.576355,
"ITA","CPI","TOT","AGRWTH","M","2018-09",1.383399,
"ITA","CPI","TOT","AGRWTH","M","2018-10",1.584158,
"ITA","CPI","TOT","AGRWTH","M","2018-11",1.587302,
"ITA","CPI","TOT","AGRWTH","M","2018-12",1.086957,
"ITA","CPI","TOT","AGRWTH","M","2019-01",0.8866995,
"ITA","CPI","TOT","AGRWTH","M","2019-02",0.9852217,
"ITA","CPI","TOT","AGRWTH","M","2019-03",0.9823183,
"ITA","CPI","TOT","AGRWTH","M","2019-04",1.07949,
"ITA","CPI","TOT","AGRWTH","M","2019-05",0.7827789,
"ITA","CPI","TOT","AGRWTH","M","2019-06",0.6835938,
"ITA","CPI","TOT","AGRWTH","M","2019-07",0.3894839,
"ITA","CPI","TOT","AGRWTH","M","2019-08",0.3879728,
"ITA","CPI","TOT","AGRWTH","M","2019-09",0.2923976,
"ITA","CPI","TOT","AGRWTH","M","2019-10",0.1949318,
"ITA","CPI","TOT","AGRWTH","M","2019-11",0.1953125,
"ITA","CPI","TOT","AGRWTH","M","2019-12",0.4887586,
"ITA","CPI","TOT","AGRWTH","M","2020-01",0.4882813,
"ITA","CPI","TOT","AGRWTH","M","2020-02",0.2926829,
"ITA","CPI","TOT","AGRWTH","M","2020-03",0.09727626,
"ITA","CPI","TOT","AGRWTH","M","2020-04",0,
"ITA","CPI","TOT","AGRWTH","M","2020-05",-0.1941748,
"ITA","CPI","TOT","AGRWTH","M","2020-06",-0.1939864,
"ITA","CPI","TOT","AGRWTH","M","2020-07",-0.3879728,
"ITA","CPI","TOT","AGRWTH","M","2020-08",-0.4830918,
"ITA","CPI","TOT","AGRWTH","M","2020-09",-0.5830904,
"ITA","CPI","TOT","AGRWTH","M","2020-10",-0.2918288,
"ITA","CPI","TOT","AGRWTH","M","2020-11",-0.1949318,
"ITA","CPI","TOT","AGRWTH","M","2020-12",-0.1945525,
"ITA","CPI","TOT","AGRWTH","M","2021-01",0.3887269,
"ITA","CPI","TOT","AGRWTH","M","2021-02",0.5836576,
"ITA","CPI","TOT","AGRWTH","M","2021-03",0.7774538,
"ITA","CPI","TOT","AGRWTH","M","2021-04",1.067961,
"ITA","CPI","TOT","AGRWTH","M","2021-05",1.264591,
"ITA","CPI","TOT","AGRWTH","M","2021-06",1.263363,
"ITA","CPI","TOT","AGRWTH","M","2021-07",1.94742,
"ITA","CPI","TOT","AGRWTH","M","2021-08",2.038835,
"ITA","CPI","TOT","AGRWTH","M","2021-09",2.541544,
"ITA","CPI","TOT","AGRWTH","M","2021-10",3.02439,
"ITA","CPI","TOT","AGRWTH","M","2021-11",3.710938,
"ITA","CPI","TOT","AGRWTH","M","2021-12",3.898635,
"ITA","CPI","TOT","AGRWTH","M","2022-01",4.840271,
"JPN","CPI","TOT","AGRWTH","M","2016-12",0.3,
"JPN","CPI","TOT","AGRWTH","M","2017-01",0.4,
"JPN","CPI","TOT","AGRWTH","M","2017-02",0.3,
"JPN","CPI","TOT","AGRWTH","M","2017-03",0.2,
"JPN","CPI","TOT","AGRWTH","M","2017-04",0.4,
"JPN","CPI","TOT","AGRWTH","M","2017-05",0.4,
"JPN","CPI","TOT","AGRWTH","M","2017-06",0.4,
"JPN","CPI","TOT","AGRWTH","M","2017-07",0.4,
"JPN","CPI","TOT","AGRWTH","M","2017-08",0.7,
"JPN","CPI","TOT","AGRWTH","M","2017-09",0.7,
"JPN","CPI","TOT","AGRWTH","M","2017-10",0.2,
"JPN","CPI","TOT","AGRWTH","M","2017-11",0.6,
"JPN","CPI","TOT","AGRWTH","M","2017-12",1,
"JPN","CPI","TOT","AGRWTH","M","2018-01",1.4,
"JPN","CPI","TOT","AGRWTH","M","2018-02",1.5,
"JPN","CPI","TOT","AGRWTH","M","2018-03",1.1,
"JPN","CPI","TOT","AGRWTH","M","2018-04",0.6,
"JPN","CPI","TOT","AGRWTH","M","2018-05",0.7,
"JPN","CPI","TOT","AGRWTH","M","2018-06",0.7,
"JPN","CPI","TOT","AGRWTH","M","2018-07",0.9,
"JPN","CPI","TOT","AGRWTH","M","2018-08",1.3,
"JPN","CPI","TOT","AGRWTH","M","2018-09",1.2,
"JPN","CPI","TOT","AGRWTH","M","2018-10",1.4,
"JPN","CPI","TOT","AGRWTH","M","2018-11",0.8,
"JPN","CPI","TOT","AGRWTH","M","2018-12",0.3,
"JPN","CPI","TOT","AGRWTH","M","2019-01",0.2,
"JPN","CPI","TOT","AGRWTH","M","2019-02",0.2,
"JPN","CPI","TOT","AGRWTH","M","2019-03",0.5,
"JPN","CPI","TOT","AGRWTH","M","2019-04",0.9,
"JPN","CPI","TOT","AGRWTH","M","2019-05",0.7,
"JPN","CPI","TOT","AGRWTH","M","2019-06",0.7,
"JPN","CPI","TOT","AGRWTH","M","2019-07",0.5,
"JPN","CPI","TOT","AGRWTH","M","2019-08",0.3,
